"Thu Nov 10 21:42:07 2011",	"players/catt/NPC/TEM_missionary#5622",	"79",	"100",	"9",	"5",	"235",	"242",	"226",	"226",	"20",	"13",	
"Thu Nov 10 21:42:11 2011",	"players/catt/NPC/TEM_missionary#5622",	"66",	"100",	"9",	"5",	"237",	"242",	"226",	"226",	"20",	"13",	
"Thu Nov 10 21:42:13 2011",	"players/catt/NPC/TEM_missionary#5622",	"48",	"100",	"9",	"5",	"232",	"242",	"210",	"226",	"20",	"13",	
"Thu Nov 10 21:42:15 2011",	"players/catt/NPC/TEM_missionary#5622",	"30",	"100",	"9",	"5",	"232",	"242",	"194",	"226",	"20",	"13",	
"Thu Nov 10 21:42:25 2011",	"players/catt/NPC/TEM_missionary#5620",	"87",	"100",	"9",	"5",	"232",	"242",	"178",	"226",	"20",	"13",	
"Thu Nov 10 21:42:31 2011",	"players/catt/NPC/TEM_missionary#5620",	"77",	"100",	"9",	"5",	"222",	"242",	"178",	"226",	"20",	"13",	
"Thu Nov 10 21:42:33 2011",	"players/catt/NPC/TEM_missionary#5620",	"55",	"100",	"9",	"5",	"223",	"242",	"162",	"226",	"20",	"13",	
"Thu Nov 10 21:42:35 2011",	"players/catt/NPC/TEM_missionary#5620",	"27",	"100",	"9",	"5",	"223",	"242",	"146",	"226",	"20",	"13",	
"Thu Nov 10 21:42:37 2011",	"players/catt/NPC/TEM_missionary#5620",	"7",	"100",	"9",	"5",	"221",	"242",	"130",	"226",	"20",	"13",	
"Thu Nov 10 21:56:45 2011",	"players/forbin/realms/flame_forest/NPC/ooomani#6622",	"1429",	"1500",	"25",	"57",	"242",	"242",	"226",	"226",	"20",	"13",	
"Thu Nov 10 21:56:51 2011",	"players/forbin/realms/flame_forest/NPC/ooomani#6622",	"1005",	"1500",	"25",	"57",	"225",	"242",	"226",	"226",	"20",	"13",	
"Thu Nov 10 21:56:53 2011",	"players/forbin/realms/flame_forest/NPC/ooomani#6622",	"885",	"1500",	"25",	"57",	"225",	"242",	"210",	"226",	"20",	"13",	
"Thu Nov 10 21:56:55 2011",	"players/forbin/realms/flame_forest/NPC/ooomani#6622",	"845",	"1500",	"25",	"57",	"225",	"242",	"194",	"226",	"20",	"13",	
"Thu Nov 10 21:56:57 2011",	"players/forbin/realms/flame_forest/NPC/ooomani#6622",	"747",	"1500",	"25",	"57",	"216",	"242",	"178",	"226",	"20",	"13",	
"Thu Nov 10 21:56:59 2011",	"players/forbin/realms/flame_forest/NPC/ooomani#6622",	"630",	"1500",	"25",	"57",	"216",	"242",	"162",	"226",	"20",	"13",	
"Thu Nov 10 21:57:09 2011",	"players/forbin/realms/flame_forest/NPC/ooomani#6622",	"108",	"1500",	"25",	"57",	"197",	"242",	"146",	"226",	"20",	"13",	
"Thu Nov 10 22:03:09 2011",	"players/tristian/realms/ClubFed/mobs2/guard#6779",	"621",	"1087",	"44",	"59",	"241",	"242",	"216",	"226",	"20",	"14",	
"Thu Nov 10 22:03:19 2011",	"players/tristian/realms/ClubFed/mobs2/guard#6779",	"12",	"1087",	"44",	"59",	"231",	"242",	"216",	"226",	"20",	"14",	
"Thu Nov 10 22:06:09 2011",	"players/tristian/realms/ClubFed/mobs2/wanderingguard#6920",	"1154",	"1165",	"39",	"59",	"206",	"242",	"226",	"226",	"20",	"14",	
"Thu Nov 10 22:06:09 2011",	"players/tristian/realms/ClubFed/mobs2/wanderingguard#6920",	"1154",	"1165",	"39",	"59",	"206",	"242",	"226",	"226",	"20",	"14",	
