"Sun Jan  5 22:50:23 2014",	"players/catt/NPC/TEM_slayer#21291",	"95",	"120",	"12",	"7",	"98",	"98",	"98",	"98",	"20",	"15",	
"Sun Jan  5 22:50:25 2014",	"players/catt/NPC/TEM_slayer#21291",	"77",	"120",	"12",	"7",	"98",	"98",	"92",	"98",	"20",	"15",	
"Sun Jan  5 22:50:27 2014",	"players/catt/NPC/TEM_slayer#21291",	"72",	"120",	"12",	"7",	"89",	"98",	"82",	"98",	"20",	"15",	
"Sun Jan  5 22:50:29 2014",	"players/catt/NPC/TEM_slayer#21291",	"36",	"120",	"12",	"7",	"89",	"98",	"72",	"98",	"20",	"15",	
"Sun Jan  5 22:50:31 2014",	"players/catt/NPC/TEM_slayer#21291",	"4",	"120",	"12",	"7",	"86",	"98",	"66",	"98",	"20",	"15",	
"Sun Jan  5 22:50:49 2014",	"players/catt/NPC/TEM_slayer#21289",	"113",	"120",	"12",	"7",	"88",	"98",	"73",	"98",	"20",	"15",	
"Sun Jan  5 22:50:57 2014",	"players/catt/NPC/TEM_slayer#21289",	"72",	"120",	"12",	"7",	"85",	"98",	"77",	"98",	"20",	"15",	
"Sun Jan  5 22:50:59 2014",	"players/catt/NPC/TEM_slayer#21289",	"58",	"120",	"12",	"7",	"96",	"98",	"88",	"98",	"20",	"15",	
"Sun Jan  5 22:50:59 2014",	"players/catt/NPC/TEM_slayer#21289",	"58",	"120",	"12",	"7",	"96",	"98",	"88",	"98",	"20",	"15",	
"Sun Jan  5 22:51:01 2014",	"players/catt/NPC/TEM_slayer#21289",	"53",	"120",	"12",	"7",	"87",	"98",	"82",	"98",	"20",	"15",	
"Sun Jan  5 22:51:03 2014",	"players/catt/NPC/TEM_slayer#21289",	"31",	"120",	"12",	"7",	"85",	"98",	"72",	"98",	"20",	"15",	
"Sun Jan  5 22:51:05 2014",	"players/catt/NPC/TEM_slayer#21289",	"6",	"120",	"12",	"7",	"82",	"98",	"62",	"98",	"20",	"15",	
"Sun Jan  5 22:52:23 2014",	"players/jareel/monsters/chaos/broo#6780",	"325",	"350",	"24",	"14",	"98",	"98",	"98",	"98",	"20",	"15",	
"Sun Jan  5 22:52:23 2014",	"players/jareel/monsters/chaos/broo#6780",	"325",	"350",	"24",	"14",	"98",	"98",	"98",	"98",	"20",	"15",	
"Sun Jan  5 22:52:27 2014",	"players/jareel/monsters/chaos/broo#6780",	"316",	"350",	"24",	"14",	"98",	"98",	"98",	"98",	"20",	"15",	
"Sun Jan  5 22:52:29 2014",	"players/jareel/monsters/chaos/broo#6780",	"272",	"350",	"24",	"14",	"98",	"98",	"88",	"98",	"20",	"15",	
"Sun Jan  5 22:52:31 2014",	"players/jareel/monsters/chaos/broo#6780",	"259",	"350",	"24",	"14",	"98",	"98",	"91",	"98",	"20",	"15",	
"Sun Jan  5 22:52:33 2014",	"players/jareel/monsters/chaos/broo#6780",	"217",	"350",	"24",	"14",	"98",	"98",	"81",	"98",	"20",	"15",	
"Sun Jan  5 22:52:35 2014",	"players/jareel/monsters/chaos/broo#6780",	"215",	"350",	"24",	"13",	"98",	"98",	"71",	"98",	"20",	"15",	
"Sun Jan  5 22:52:39 2014",	"players/jareel/monsters/chaos/broo#6780",	"193",	"350",	"24",	"13",	"98",	"98",	"64",	"98",	"20",	"15",	
"Sun Jan  5 22:52:39 2014",	"players/jareel/monsters/chaos/broo#6780",	"193",	"350",	"24",	"13",	"98",	"98",	"64",	"98",	"20",	"15",	
"Sun Jan  5 22:52:41 2014",	"players/jareel/monsters/chaos/broo#6780",	"193",	"350",	"24",	"13",	"98",	"98",	"64",	"98",	"20",	"15",	
"Sun Jan  5 22:52:43 2014",	"players/jareel/monsters/chaos/broo#6780",	"179",	"350",	"24",	"13",	"98",	"98",	"58",	"98",	"20",	"15",	
"Sun Jan  5 22:52:45 2014",	"players/jareel/monsters/chaos/broo#6780",	"161",	"350",	"24",	"13",	"98",	"98",	"48",	"98",	"20",	"15",	
"Sun Jan  5 22:52:47 2014",	"players/jareel/monsters/chaos/broo#6780",	"154",	"350",	"24",	"13",	"98",	"98",	"38",	"98",	"20",	"15",	
"Sun Jan  5 22:52:49 2014",	"players/jareel/monsters/chaos/broo#6780",	"132",	"350",	"24",	"13",	"98",	"98",	"32",	"98",	"20",	"15",	
"Sun Jan  5 22:52:51 2014",	"players/jareel/monsters/chaos/broo#6780",	"116",	"350",	"24",	"13",	"98",	"98",	"22",	"98",	"20",	"15",	
"Sun Jan  5 22:52:53 2014",	"players/jareel/monsters/chaos/broo#6780",	"109",	"350",	"24",	"13",	"98",	"98",	"12",	"98",	"20",	"15",	
"Sun Jan  5 22:53:01 2014",	"players/jareel/monsters/chaos/broo#6780",	"46",	"350",	"24",	"13",	"98",	"98",	"9",	"98",	"20",	"15",	
"Sun Jan  5 22:53:01 2014",	"players/jareel/monsters/chaos/broo#6780",	"46",	"350",	"24",	"13",	"98",	"98",	"9",	"98",	"20",	"15",	
"Sun Jan  5 22:53:05 2014",	"players/jareel/monsters/chaos/broo#6780",	"34",	"350",	"24",	"13",	"98",	"98",	"9",	"98",	"20",	"15",	
"Sun Jan  5 22:53:05 2014",	"players/jareel/monsters/chaos/broo#6780",	"34",	"350",	"24",	"13",	"98",	"98",	"9",	"98",	"20",	"15",	
"Sun Jan  5 22:53:09 2014",	"players/jareel/monsters/chaos/broo#6780",	"14",	"350",	"24",	"13",	"98",	"98",	"25",	"98",	"20",	"15",	
"Sun Jan  5 22:53:09 2014",	"players/jareel/monsters/chaos/broo#6780",	"14",	"350",	"24",	"13",	"98",	"98",	"25",	"98",	"20",	"15",	
"Sun Jan  5 22:53:09 2014",	"players/jareel/monsters/chaos/broo#6780",	"14",	"350",	"24",	"13",	"98",	"98",	"25",	"98",	"20",	"15",	
"Sun Jan  5 22:53:39 2014",	"players/jareel/monsters/chaos/broo#6779",	"347",	"350",	"24",	"14",	"98",	"98",	"90",	"98",	"20",	"15",	
"Sun Jan  5 22:53:41 2014",	"players/jareel/monsters/chaos/broo#6779",	"345",	"350",	"24",	"14",	"98",	"98",	"80",	"98",	"20",	"15",	
"Sun Jan  5 22:53:43 2014",	"players/jareel/monsters/chaos/broo#6779",	"319",	"350",	"24",	"14",	"96",	"98",	"70",	"98",	"20",	"15",	
"Sun Jan  5 22:53:45 2014",	"players/jareel/monsters/chaos/broo#6779",	"286",	"350",	"24",	"14",	"96",	"98",	"63",	"98",	"20",	"15",	
"Sun Jan  5 22:53:47 2014",	"players/jareel/monsters/chaos/broo#6779",	"268",	"350",	"24",	"14",	"97",	"98",	"64",	"98",	"20",	"15",	
"Sun Jan  5 22:53:49 2014",	"players/jareel/monsters/chaos/broo#6779",	"257",	"350",	"24",	"14",	"96",	"98",	"54",	"98",	"20",	"15",	
"Sun Jan  5 22:53:51 2014",	"players/jareel/monsters/chaos/broo#6779",	"257",	"350",	"24",	"14",	"89",	"98",	"47",	"98",	"20",	"15",	
"Sun Jan  5 22:53:53 2014",	"players/jareel/monsters/chaos/broo#6779",	"253",	"350",	"24",	"14",	"75",	"98",	"37",	"98",	"20",	"15",	
"Sun Jan  5 22:53:55 2014",	"players/jareel/monsters/chaos/broo#6779",	"236",	"350",	"24",	"14",	"76",	"98",	"27",	"98",	"20",	"15",	
"Sun Jan  5 22:53:57 2014",	"players/jareel/monsters/chaos/broo#6779",	"206",	"350",	"24",	"14",	"77",	"98",	"21",	"98",	"20",	"15",	
"Sun Jan  5 22:53:59 2014",	"players/jareel/monsters/chaos/broo#6779",	"178",	"350",	"24",	"14",	"58",	"98",	"11",	"98",	"20",	"15",	
"Sun Jan  5 22:53:59 2014",	"players/jareel/monsters/chaos/broo#6779",	"178",	"350",	"24",	"14",	"58",	"98",	"11",	"98",	"20",	"15",	
"Sun Jan  5 22:54:01 2014",	"players/jareel/monsters/chaos/broo#6779",	"172",	"350",	"24",	"14",	"42",	"98",	"1",	"98",	"20",	"15",	
"Sun Jan  5 22:54:01 2014",	"players/jareel/monsters/chaos/broo#6779",	"172",	"350",	"24",	"14",	"42",	"98",	"1",	"98",	"20",	"15",	
"Sun Jan  5 22:54:05 2014",	"players/jareel/monsters/chaos/broo#6779",	"157",	"350",	"24",	"14",	"37",	"98",	"4",	"98",	"20",	"15",	
"Sun Jan  5 22:54:09 2014",	"players/jareel/monsters/chaos/broo#6779",	"111",	"350",	"24",	"14",	"27",	"98",	"8",	"98",	"20",	"15",	
"Sun Jan  5 22:54:09 2014",	"players/jareel/monsters/chaos/broo#6779",	"111",	"350",	"24",	"14",	"98",	"98",	"81",	"98",	"20",	"15",	
"Sun Jan  5 22:54:09 2014",	"players/jareel/monsters/chaos/broo#6779",	"111",	"350",	"24",	"14",	"98",	"98",	"92",	"98",	"20",	"15",	
"Sun Jan  5 22:54:11 2014",	"players/jareel/monsters/chaos/broo#6779",	"101",	"350",	"24",	"13",	"98",	"98",	"82",	"98",	"20",	"15",	
"Sun Jan  5 22:54:13 2014",	"players/jareel/monsters/chaos/broo#6779",	"87",	"350",	"24",	"13",	"98",	"98",	"72",	"98",	"20",	"15",	
