"Wed May 21 14:25:40 2014",	"players/trix/castle/primonst/altarboy#993",	"207",	"210",	"18",	"11",	"138",	"138",	"138",	"138",	"18",	"8",	
"Wed May 21 14:25:42 2014",	"players/trix/castle/primonst/altarboy#993",	"199",	"210",	"18",	"11",	"131",	"138",	"128",	"138",	"18",	"8",	
"Wed May 21 14:25:44 2014",	"players/trix/castle/primonst/altarboy#993",	"195",	"210",	"18",	"11",	"124",	"138",	"118",	"138",	"18",	"8",	
"Wed May 21 14:25:46 2014",	"players/trix/castle/primonst/altarboy#993",	"184",	"210",	"18",	"11",	"116",	"138",	"108",	"138",	"18",	"8",	
"Wed May 21 14:25:48 2014",	"players/trix/castle/primonst/altarboy#993",	"179",	"210",	"18",	"11",	"111",	"138",	"98",	"138",	"18",	"8",	
"Wed May 21 14:25:48 2014",	"players/trix/castle/primonst/altarboy#993",	"179",	"210",	"18",	"11",	"111",	"138",	"98",	"138",	"18",	"8",	
"Wed May 21 14:25:50 2014",	"players/trix/castle/primonst/altarboy#993",	"171",	"210",	"18",	"11",	"104",	"138",	"88",	"138",	"18",	"8",	
"Wed May 21 14:25:52 2014",	"players/trix/castle/primonst/altarboy#993",	"155",	"210",	"18",	"11",	"96",	"138",	"84",	"138",	"18",	"8",	
"Wed May 21 14:25:54 2014",	"players/trix/castle/primonst/altarboy#993",	"139",	"210",	"18",	"11",	"83",	"138",	"74",	"138",	"18",	"8",	
"Wed May 21 14:25:56 2014",	"players/trix/castle/primonst/altarboy#993",	"120",	"210",	"18",	"11",	"83",	"138",	"64",	"138",	"18",	"8",	
"Wed May 21 14:25:58 2014",	"players/trix/castle/primonst/altarboy#993",	"96",	"210",	"18",	"11",	"82",	"138",	"57",	"138",	"18",	"8",	
"Wed May 21 14:26:00 2014",	"players/trix/castle/primonst/altarboy#993",	"65",	"210",	"18",	"11",	"82",	"138",	"47",	"138",	"18",	"8",	
"Wed May 21 14:26:00 2014",	"players/trix/castle/primonst/altarboy#993",	"65",	"210",	"18",	"11",	"82",	"138",	"47",	"138",	"18",	"8",	
