"Thu Oct  4 23:40:41 2012",	"players/hurtbrain/castello/dag/gallo#3882",	"113",	"120",	"12",	"7",	"248",	"250",	"120",	"178",	"0",	"0",	
"Thu Oct  4 23:40:43 2012",	"players/hurtbrain/castello/dag/gallo#3882",	"102",	"120",	"12",	"7",	"244",	"250",	"103",	"178",	"0",	"0",	
"Thu Oct  4 23:40:43 2012",	"players/hurtbrain/castello/dag/gallo#3882",	"102",	"120",	"12",	"7",	"244",	"250",	"103",	"178",	"0",	"0",	
"Thu Oct  4 23:40:45 2012",	"players/hurtbrain/castello/dag/gallo#3882",	"55",	"120",	"12",	"7",	"233",	"250",	"86",	"178",	"0",	"0",	
"Thu Oct  4 23:40:47 2012",	"players/hurtbrain/castello/dag/gallo#3882",	"43",	"120",	"12",	"7",	"230",	"250",	"69",	"178",	"0",	"0",	
"Thu Oct  4 23:40:47 2012",	"players/hurtbrain/castello/dag/gallo#3882",	"43",	"120",	"12",	"7",	"230",	"250",	"69",	"178",	"0",	"0",	
"Thu Oct  4 23:40:51 2012",	"players/hurtbrain/castello/dag/gallo#3880",	"117",	"120",	"12",	"7",	"226",	"250",	"52",	"178",	"0",	"0",	
"Thu Oct  4 23:40:51 2012",	"players/hurtbrain/castello/dag/gallo#3880",	"117",	"120",	"12",	"7",	"226",	"250",	"52",	"178",	"0",	"0",	
"Thu Oct  4 23:40:53 2012",	"players/hurtbrain/castello/dag/gallo#3880",	"71",	"120",	"12",	"7",	"217",	"250",	"35",	"178",	"0",	"0",	
"Thu Oct  4 23:40:55 2012",	"players/hurtbrain/castello/dag/gallo#3880",	"36",	"120",	"12",	"7",	"217",	"250",	"18",	"178",	"0",	"0",	
"Thu Oct  4 23:40:55 2012",	"players/hurtbrain/castello/dag/gallo#3880",	"36",	"120",	"12",	"7",	"217",	"250",	"18",	"178",	"0",	"0",	
"Thu Oct  4 23:40:57 2012",	"players/hurtbrain/castello/dag/gallo#3880",	"13",	"120",	"12",	"7",	"214",	"250",	"1",	"178",	"0",	"0",	
"Thu Oct  4 23:40:57 2012",	"players/hurtbrain/castello/dag/gallo#3880",	"13",	"120",	"12",	"7",	"214",	"250",	"1",	"178",	"0",	"0",	
"Thu Oct  4 23:40:59 2012",	"players/hurtbrain/castello/dag/gallo#3880",	"13",	"120",	"12",	"7",	"206",	"250",	"1",	"178",	"0",	"0",	
"Thu Oct  4 23:40:59 2012",	"players/hurtbrain/castello/dag/gallo#3880",	"13",	"120",	"12",	"7",	"206",	"250",	"1",	"178",	"0",	"0",	
"Thu Oct  4 23:40:59 2012",	"players/hurtbrain/castello/dag/gallo#3880",	"13",	"120",	"12",	"7",	"206",	"250",	"1",	"178",	"0",	"0",	
"Thu Oct  4 23:41:17 2012",	"players/hurtbrain/castello/dag/gallo#3878",	"6",	"120",	"12",	"7",	"202",	"250",	"3",	"178",	"0",	"0",	
"Thu Oct  4 23:41:55 2012",	"players/hurtbrain/castello/dag/gallo#3876",	"15",	"120",	"12",	"7",	"190",	"250",	"9",	"178",	"0",	"0",	
"Thu Oct  4 23:42:11 2012",	"players/hurtbrain/castello/dag/gallo#3874",	"14",	"120",	"12",	"7",	"189",	"250",	"9",	"178",	"0",	"0",	
"Thu Oct  4 23:42:57 2012",	"players/hurtbrain/castello/dag/gallo#3872",	"22",	"120",	"12",	"7",	"182",	"250",	"13",	"178",	"0",	"0",	
"Thu Oct  4 23:43:21 2012",	"players/hurtbrain/castello/dag/gallo#3870",	"4",	"120",	"12",	"7",	"154",	"250",	"13",	"178",	"0",	"0",	
"Thu Oct  4 23:43:47 2012",	"players/hurtbrain/castello/dag/gallo#3921",	"33",	"120",	"12",	"7",	"199",	"250",	"65",	"178",	"0",	"0",	
"Thu Oct  4 23:43:49 2012",	"players/hurtbrain/castello/dag/gallo#3921",	"30",	"120",	"12",	"7",	"200",	"250",	"65",	"178",	"0",	"0",	
"Thu Oct  4 23:43:51 2012",	"players/hurtbrain/castello/dag/gallo#3921",	"1",	"120",	"12",	"7",	"203",	"250",	"50",	"178",	"0",	"0",	
"Thu Oct  4 23:43:57 2012",	"players/hurtbrain/castello/dag/gallo#3919",	"89",	"120",	"12",	"7",	"201",	"250",	"50",	"178",	"0",	"0",	
"Thu Oct  4 23:44:11 2012",	"players/hurtbrain/castello/dag/gallo#3919",	"4",	"120",	"12",	"7",	"190",	"250",	"40",	"178",	"0",	"0",	
"Thu Oct  4 23:44:37 2012",	"players/hurtbrain/castello/dag/gallo#3917",	"99",	"120",	"12",	"7",	"189",	"250",	"34",	"178",	"0",	"0",	
"Thu Oct  4 23:44:37 2012",	"players/hurtbrain/castello/dag/gallo#3917",	"99",	"120",	"12",	"7",	"189",	"250",	"34",	"178",	"0",	"0",	
"Thu Oct  4 23:44:37 2012",	"players/hurtbrain/castello/dag/gallo#3917",	"99",	"120",	"12",	"7",	"189",	"250",	"34",	"178",	"0",	"0",	
